label,p_value,fold_change,adjusted_p_value
CPD037,0.19455375431221,0.815060598048132,0.589425818619954
CPD047,0.56120608037901,0.371090743482087,0.804390270085003
CPD079,0.317279501107289,-0.633565042186882,0.679410031166917
CPD589,0.183752832304159,-1.28681822418738,0.588431355588911
CPD590,0.763400667776103,-0.192827662565822,0.901496832707765
CPD668,0.307782412390096,-0.645808947146384,0.676790358427684
CPD669,0.295306190242703,-0.662251331758161,0.666521988395752
CPD765,0.872432482954728,0.10294000836555,0.949149737736221
CPD784,0.217450965491452,0.77643225536471,0.613929061564936
CPD819,0.00653351173465792,1.59758481197753,0.135106799473973
CPD842,0.457483231930394,-0.484060357589218,0.745460724539965
CPD926,0.0121542328548296,-1.51713176068463,0.178750714825987
CPD928,0.0842324247690733,-1.11178128552893,0.47921457461258
CPD130,0.198512002738897,-0.841789519827842,0.595460014256259
CPD133,0.0976828720527374,-1.02743078345148,0.487223105726459
CPD134,,,
CPD248,0.328261591646632,-0.619680941234273,0.685903907653575
CPD391,0.280289915713529,-0.682623927808536,0.659068572371765
CPD749,0.782528016746958,0.176849342660986,0.912892907258995
CPD761,0.00660668946082997,1.59578739066002,0.135106799473973
CPD762,0.634010322803931,-0.304469185178276,0.832251838791634
CPD825,0.0384647812683097,1.26074854337718,0.3616479116914
CPD852,0.110063246485736,0.99352767685798,0.508885256193413
CPD001,0.202897018079253,-0.800647310497154,0.603526402868469
CPD002,0.581924047777239,-0.351776119917538,0.815092245003051
CPD003,0.415143420948075,0.518357352141384,0.725397538588052
CPD004,0.704319628482518,0.242940634948261,0.868683484276779
CPD005,0.29147545782259,0.667385875387283,0.666521988395752
CPD006,0.733740444628741,-0.217830741022528,0.887225623762295
CPD007,0.853371669692226,-0.118473513981326,0.942048617824886
CPD008,0.651984907487709,0.288509763384003,0.837242785439475
CPD010,0.646735643042667,0.29315284470026,0.837242785439475
CPD011,0.371977702986414,0.56699202662053,0.697905340169725
CPD847,0.875028368284693,0.100829022447283,0.949149737736221
CPD013,0.356825846676944,-0.584820962767569,0.688404581560708
CPD014,0.969327319403716,0.024658634925632,0.984658038951302
CPD015,0.0186439197008715,1.41205921007139,0.242075020877982
CPD016,0.0843311153016273,1.06777155623486,0.47921457461258
CPD017,0.898626312404905,0.0816827987892163,0.955963223174126
CPD018,0.0411359366287399,1.24554584548411,0.370862172614258
CPD838,0.0568664610716336,1.1689939792715,0.442432945567134
CPD019,0.00561738517203835,1.62163767959323,0.127639474186871
CPD020,0.11868257056485,0.971542008802128,0.508885256193413
CPD834,0.157936954412187,0.88388203303924,0.566242615186391
CPD022,0.0496177544453625,1.20190311729467,0.409972960972793
