label,p_value,fold_change,adjusted_p_value
CPD037,0.874196891834207,-0.101505071590479,0.956446599399253
CPD047,0.912488090685855,0.070468437888066,0.969667501068259
CPD079,0.025742126823793,-1.34736231396645,0.49890693415637
CPD589,,,
CPD590,0.451551557457571,-0.479457072451835,0.801771407293462
CPD668,0.433086457115851,-0.498967051959292,0.795329493708616
CPD669,0.832117381848867,-0.135871397420477,0.938148959591382
CPD765,0.476934686865684,-0.453306114216223,0.811606727982531
CPD784,0.276532048405272,-0.68782880269689,0.743453704399539
CPD819,0.877150265211828,0.0991042395561931,0.957740531280508
CPD842,0.126616949373906,-1.00565232232192,0.647251893283368
CPD926,0.187754513660921,-0.878261598767718,0.657771480697986
CPD928,0.280004868861399,-0.809312496987393,0.746569799255216
CPD130,0.71265736707725,-0.235790824246193,0.909278819659736
CPD133,0.726738819278609,0.223776939149592,0.909278819659736
CPD134,0.0019384462366943,-1.75069176393801,0.143445021515378
CPD248,0.956954234257478,-0.0346133741605408,0.986026261627325
CPD391,0.127055826948706,-0.951268143856153,0.647251893283368
CPD749,0.315863930253122,-0.635375731963642,0.773694193958442
CPD761,0.0943416278394679,1.03712108717893,0.63428713824025
CPD762,0.611985397980059,0.324269871904524,0.881716064799032
CPD825,0.453642181918087,-0.477274882672005,0.802749426263746
CPD852,0.0699328791928359,-1.11705674915933,0.630315830446649
CPD001,0.156411466944558,-0.886980087492361,0.655506152895327
CPD002,0.699749301015878,0.246871735152478,0.905891107299723
CPD003,0.390464421363618,-0.545794486736425,0.794577204542397
CPD004,0.959440551018289,0.0326124642009587,0.987258607346752
CPD005,0.580926580950387,0.352699044798769,0.870854948238701
CPD006,0.325249674662107,-0.623460489544119,0.780981641688072
CPD007,0.258570376455287,-0.713347465044106,0.743453704399539
CPD008,0.693720067978518,-0.252070994487778,0.905430642798633
CPD010,0.353690187989157,-0.588565306339066,0.788612977001554
CPD011,0.470864159606227,-0.459493841185611,0.811606727982531
CPD847,0.689958488868314,-0.255322593820963,0.905430642798633
CPD013,0.900863568652736,0.0798713443853923,0.962339822681532
CPD014,0.14986663732387,-0.9005183434455,0.655506152895327
