label,p_value,fold_change,adjusted_p_value
CPD037,0.0186573749178133,,0.843727954616666
CPD047,0.735379679663388,,0.998448820833083
CPD079,0.956369157833127,,0.998448820833083
CPD589,,,
CPD590,0.434284725976692,,0.998448820833083
CPD668,0.880999574085116,,0.998448820833083
CPD669,0.580282060856895,,0.998448820833083
CPD765,0.674435950148141,,0.998448820833083
CPD784,0.375743431462461,,0.998448820833083
CPD819,0.613326572360779,,0.998448820833083
CPD842,0.00489002173334988,,0.398047769094681
CPD926,0.0509428321215136,,0.998448820833083
CPD928,,,
CPD130,0.535830552469564,,0.998448820833083
CPD133,0.0552846769341869,,0.998448820833083
CPD134,0.919477322483872,,0.998448820833083
CPD248,0.579805720029369,,0.998448820833083
CPD391,0.936456092265128,,0.998448820833083
CPD749,0.142315549104577,,0.998448820833083
CPD761,0.231332480714531,,0.998448820833083
CPD762,0.638567946508714,,0.998448820833083
CPD825,0.412584345987028,,0.998448820833083
CPD852,0.349215646575248,,0.998448820833083
CPD001,0.344437253349645,,0.998448820833083
CPD002,0.999728032441549,,0.999728032441549
CPD003,0.991139609644366,,0.998448820833083
CPD004,0.231439916332527,,0.998448820833083
CPD005,0.552139262960169,,0.998448820833083
CPD006,0.50760374577365,,0.998448820833083
CPD007,0.947420289995671,,0.998448820833083
CPD008,0.61128546144142,,0.998448820833083
CPD010,0.904754824094837,,0.998448820833083
CPD011,0.846409628200023,,0.998448820833083
CPD847,0.365278138280686,,0.998448820833083
CPD013,0.227095152514363,,0.998448820833083
CPD014,0.3751055945552,,0.998448820833083
CPD015,0.375951724943203,,0.998448820833083
CPD016,0.670764325849535,,0.998448820833083
CPD017,0.299794441686546,,0.998448820833083
CPD018,0.666854019737468,,0.998448820833083
CPD838,0.793352271056691,,0.998448820833083
CPD019,0.134430329207328,,0.998448820833083
CPD020,0.644501679393245,,0.998448820833083
CPD834,0.39480104588027,,0.998448820833083
CPD022,0.547984614792644,,0.998448820833083
CPD023,0.781083692547455,,0.998448820833083
CPD024,0.623455472417231,,0.998448820833083
CPD025,0.433814509496349,,0.998448820833083
CPD026,0.943693089134005,,0.998448820833083
CPD027,0.397329713967628,,0.998448820833083
CPD028,0.82542091921178,,0.998448820833083
CPD829,0.552583374818233,,0.998448820833083
CPD030,0.398220789197474,,0.998448820833083
CPD031,0.752074267560965,,0.998448820833083
CPD032,0.826711787531523,,0.998448820833083
CPD033,0.909268139092534,,0.998448820833083
CPD035,0.220135751490269,,0.998448820833083
CPD036,0.815409300360728,,0.998448820833083
CPD039,0.792303648567592,,0.998448820833083
CPD040,0.718107049224261,,0.998448820833083
CPD041,0.346925101344221,,0.998448820833083
CPD812,0.202756623673835,,0.998448820833083
CPD044,0.862712169951866,,0.998448820833083
CPD046,0.559729539082289,,0.998448820833083
CPD048,0.279674241321794,,0.998448820833083
CPD049,0.536204177098608,,0.998448820833083
CPD050,0.952244204249705,,0.998448820833083
CPD051,0.496357132292875,,0.998448820833083
CPD052,0.615266799551591,,0.998448820833083
CPD053,0.997222225230093,,0.998448820833083
CPD054,0.304716112159172,,0.998448820833083
CPD056,0.216965295750202,,0.998448820833083
CPD057,0.370985490178395,,0.998448820833083
CPD058,0.489825835927252,,0.998448820833083
CPD059,0.358391085921017,,0.998448820833083
CPD060,0.0981489342220273,,0.998448820833083
CPD061,0.297495023227086,,0.998448820833083
CPD062,0.578721790198567,,0.998448820833083
CPD063,0.986536711464421,,0.998448820833083
CPD064,0.374118478806878,,0.998448820833083
CPD065,0.919962274702578,,0.998448820833083
CPD066,0.00821475149411772,,0.514369824323987
CPD067,0.805093353854667,,0.998448820833083
CPD068,0.969978505172202,,0.998448820833083
CPD069,0.668984735912606,,0.998448820833083
CPD070,0.0983054289411578,,0.998448820833083
CPD071,0.620424879781972,,0.998448820833083
CPD072,0.251592191227458,,0.998448820833083
CPD073,0.87969536508195,,0.998448820833083
CPD074,0.896573600212059,,0.998448820833083
CPD075,0.62611782787064,,0.998448820833083
CPD076,0.534388755921696,,0.998448820833083
CPD077,0.601854263583837,,0.998448820833083
CPD078,0.893065650595991,,0.998448820833083
CPD080,0.435256870546819,,0.998448820833083
CPD081,0.159600356783684,,0.998448820833083
CPD082,0.797419248414015,,0.998448820833083
CPD083,0.369698140586493,,0.998448820833083
CPD086,0.579893291631335,,0.998448820833083
CPD087,0.762644070628296,,0.998448820833083
CPD088,0.578300260434331,,0.998448820833083
CPD089,0.53656885667491,,0.998448820833083
CPD090,0.911147352787158,,0.998448820833083
CPD092,0.319499403454174,,0.998448820833083
CPD093,0.924494962393371,,0.998448820833083
CPD094,0.554056892101012,,0.998448820833083
CPD095,0.693011568293461,,0.998448820833083
CPD096,0.157494399260298,,0.998448820833083
CPD097,0.6639082442063,,0.998448820833083
CPD098,0.713324212889232,,0.998448820833083
CPD099,0.333906782286811,,0.998448820833083
CPD100,0.756254979353385,,0.998448820833083
CPD101,0.413294216434199,,0.998448820833083
CPD102,0.886514027662344,,0.998448820833083
CPD103,0.134418498968904,,0.998448820833083
CPD105,0.00128913549142726,,0.122919804681832
CPD106,0.298113315117494,,0.998448820833083
CPD107,0.658376142545927,,0.998448820833083
CPD108,0.0535541867781594,,0.998448820833083
CPD109,0.753091775409849,,0.998448820833083
CPD110,0.174537037116867,,0.998448820833083
CPD111,0.291445644816743,,0.998448820833083
CPD112,0.68194324190439,,0.998448820833083
CPD115,0.235196988274416,,0.998448820833083
CPD116,0.0886624835491576,,0.998448820833083
CPD117,0.752493625469925,,0.998448820833083
CPD118,0.539022571646344,,0.998448820833083
CPD119,0.422228760859925,,0.998448820833083
CPD120,0.914943454239974,,0.998448820833083
CPD121,0.165078732234529,,0.998448820833083
CPD122,0.471867011287737,,0.998448820833083
CPD123,0.244364439716663,,0.998448820833083
CPD124,0.932335526929358,,0.998448820833083
CPD125,0.706725934352719,,0.998448820833083
CPD126,0.886523270404716,,0.998448820833083
CPD127,0.353966160017824,,0.998448820833083
CPD128,0.790894907156621,,0.998448820833083
CPD129,0.208095708717473,,0.998448820833083
CPD132,0.181700609146842,,0.998448820833083
CPD135,0.188192048989963,,0.998448820833083
CPD136,0.186560013334742,,0.998448820833083
CPD817,0.384633970207289,,0.998448820833083
CPD138,0.0648792617852152,,0.998448820833083
CPD139,0.0928551560813429,,0.998448820833083
CPD140,0.429602903146739,,0.998448820833083
CPD141,0.71433558953907,,0.998448820833083
CPD142,,,
CPD143,0.803240314393014,,0.998448820833083
CPD144,0.653399508321554,,0.998448820833083
CPD145,0.354324549055748,,0.998448820833083
CPD146,0.928700311702994,,0.998448820833083
CPD147,0.938208644597131,,0.998448820833083
CPD149,0.936683381311104,,0.998448820833083
CPD150,0.455308217315871,,0.998448820833083
CPD151,0.190654462455576,,0.998448820833083
CPD152,0.664897818215635,,0.998448820833083
CPD153,0.701961973607684,,0.998448820833083
CPD154,0.8913055775643,,0.998448820833083
CPD155,0.960025443119291,,0.998448820833083
CPD156,0.741581442512048,,0.998448820833083
CPD157,0.788145163921775,,0.998448820833083
CPD158,0.965860361234359,,0.998448820833083
CPD159,0.960065494796618,,0.998448820833083
CPD160,0.832514272141258,,0.998448820833083
CPD161,,,
CPD162,0.712089676264143,,0.998448820833083
CPD163,0.166071845482448,,0.998448820833083
CPD164,,,
CPD165,0.833960690481115,,0.998448820833083
CPD166,0.738262544773012,,0.998448820833083
CPD167,0.810381922728755,,0.998448820833083
CPD168,0.924996239424209,,0.998448820833083
CPD169,0.947886619346522,,0.998448820833083
CPD170,0.538234471062658,,0.998448820833083
CPD171,0.945422914297887,,0.998448820833083
CPD172,0.804310725650343,,0.998448820833083
CPD173,0.80124763140417,,0.998448820833083
CPD175,0.968140681043055,,0.998448820833083
CPD177,0.0309644742389453,,0.998448820833083
CPD178,0.650901896548405,,0.998448820833083
CPD179,0.375373600144776,,0.998448820833083
CPD180,0.442556042706137,,0.998448820833083
CPD181,0.819689202543213,,0.998448820833083
CPD182,0.969552735626675,,0.998448820833083
CPD183,0.407565952156536,,0.998448820833083
CPD184,0.908452138812662,,0.998448820833083
CPD185,0.892288497228392,,0.998448820833083
CPD186,0.748354671846951,,0.998448820833083
CPD187,0.199556395649033,,0.998448820833083
CPD188,0.422463068718755,,0.998448820833083
CPD189,0.744778263851763,,0.998448820833083
CPD190,0.424078923806313,,0.998448820833083
CPD191,0.884666422572525,,0.998448820833083
CPD192,0.211820396545345,,0.998448820833083
CPD193,0.0762044966232098,,0.998448820833083
CPD194,0.788080752896701,,0.998448820833083
CPD195,0.826082314956647,,0.998448820833083
CPD196,0.637683875619538,,0.998448820833083
CPD197,0.450707778224956,,0.998448820833083
CPD198,0.864020378839402,,0.998448820833083
CPD199,0.739172512482103,,0.998448820833083
CPD200,0.484238864944454,,0.998448820833083
CPD201,0.755113902285162,,0.998448820833083
CPD202,0.858570232384886,,0.998448820833083
CPD203,0.168027078379767,,0.998448820833083
CPD204,0.737857765860047,,0.998448820833083
CPD205,0.568359950958723,,0.998448820833083
CPD206,0.267588764229489,,0.998448820833083
CPD207,0.918620203433771,,0.998448820833083
CPD209,0.837474710162745,,0.998448820833083
CPD210,0.614600600379214,,0.998448820833083
CPD211,0.579116326183863,,0.998448820833083
CPD212,0.578025128035171,,0.998448820833083
CPD213,0.0830117065977622,,0.998448820833083
CPD214,0.219713911432398,,0.998448820833083
CPD215,0.523587668963329,,0.998448820833083
CPD216,0.805133313434826,,0.998448820833083
CPD217,0.347654923229937,,0.998448820833083
CPD218,0.861202744607836,,0.998448820833083
CPD219,0.45414035651033,,0.998448820833083
CPD221,0.853677561027852,,0.998448820833083
CPD222,0.8282907364185,,0.998448820833083
CPD224,0.222593702640392,,0.998448820833083
CPD225,0.615467340336721,,0.998448820833083
CPD227,0.654461570762988,,0.998448820833083
CPD229,0.178752805219536,,0.998448820833083
CPD232,0.881936967784189,,0.998448820833083
CPD234,0.238555422048413,,0.998448820833083
CPD236,0.403768959815369,,0.998448820833083
CPD237,0.531181867372083,,0.998448820833083
CPD238,0.0887385503924427,,0.998448820833083
CPD239,0.695091276066137,,0.998448820833083
CPD240,0.930202976168644,,0.998448820833083
CPD242,0.550511217067577,,0.998448820833083
CPD244,0.239855207256404,,0.998448820833083
CPD246,0.320873557128447,,0.998448820833083
CPD247,0.693734235504504,,0.998448820833083
CPD249,0.37800366875993,,0.998448820833083
CPD250,0.708231779438549,,0.998448820833083
CPD253,0.616061394968482,,0.998448820833083
CPD254,0.805260747610169,,0.998448820833083
CPD258,0.00065004086517182,,0.0755904663214087
CPD259,0.454852603594409,,0.998448820833083
CPD261,0.490903895342582,,0.998448820833083
CPD262,0.865916814765446,,0.998448820833083
CPD264,0.882221904946162,,0.998448820833083
CPD268,0.295760459419891,,0.998448820833083
CPD271,0.404422301213438,,0.998448820833083
CPD272,0.37051055518336,,0.998448820833083
CPD274,0.386898398063882,,0.998448820833083
CPD275,0.805931100799522,,0.998448820833083
CPD276,0.705247018515759,,0.998448820833083
CPD277,0.765055425828423,,0.998448820833083
CPD278,0.474657546332339,,0.998448820833083
CPD280,0.0829047866016586,,0.998448820833083
CPD281,0.214697142184731,,0.998448820833083
CPD282,0.786613593729523,,0.998448820833083
CPD283,0.974033944959576,,0.998448820833083
CPD284,0.69059923069706,,0.998448820833083
CPD285,0.12284539076797,,0.998448820833083
CPD287,0.957038392513454,,0.998448820833083
CPD288,0.327415557228255,,0.998448820833083
CPD290,0.257623246710284,,0.998448820833083
CPD292,0.575215763841181,,0.998448820833083
CPD293,0.0574834335653256,,0.998448820833083
CPD294,0.135930382014749,,0.998448820833083
CPD295,0.829472977766688,,0.998448820833083
CPD298,0.950686720527695,,0.998448820833083
CPD299,0.143736591259843,,0.998448820833083
CPD301,0.847576110644475,,0.998448820833083
CPD302,0.341982004964234,,0.998448820833083
CPD304,0.235394394183035,,0.998448820833083
CPD305,0.918742949166381,,0.998448820833083
CPD306,0.462845854830836,,0.998448820833083
CPD307,0.345494103891715,,0.998448820833083
CPD310,0.220131970397226,,0.998448820833083
CPD312,0.543491202819208,,0.998448820833083
CPD313,0.930718705908948,,0.998448820833083
CPD314,0.844193167734322,,0.998448820833083
CPD315,0.873918592597238,,0.998448820833083
CPD316,0.477858788190462,,0.998448820833083
CPD317,0.195824407774397,,0.998448820833083
CPD318,0.945119122507978,,0.998448820833083
CPD319,0.275902732565275,,0.998448820833083
CPD320,0.426574707754154,,0.998448820833083
CPD321,0.762896091617582,,0.998448820833083
CPD322,0.428453509208993,,0.998448820833083
CPD323,0.912373696916666,,0.998448820833083
CPD324,0.229832687308328,,0.998448820833083
CPD325,0.0857597441301465,,0.998448820833083
CPD326,0.552799243068864,,0.998448820833083
CPD327,0.723934340968041,,0.998448820833083
CPD328,0.904732246987736,,0.998448820833083
CPD330,0.651752116648532,,0.998448820833083
CPD331,0.163257610560174,,0.998448820833083
CPD332,0.703979840216786,,0.998448820833083
CPD334,0.482718722721558,,0.998448820833083
CPD336,0.198509008153744,,0.998448820833083
CPD337,0.701100735734979,,0.998448820833083
CPD338,0.792088343359803,,0.998448820833083
CPD339,0.603113446739385,,0.998448820833083
CPD340,0.215800814661938,,0.998448820833083
CPD341,0.395051401757835,,0.998448820833083
CPD342,0.169641192893689,,0.998448820833083
CPD343,0.29781933601332,,0.998448820833083
CPD344,0.029177489103376,,0.998448820833083
CPD345,0.0727028158304472,,0.998448820833083
CPD346,0.239709235321273,,0.998448820833083
CPD347,0.287615379332332,,0.998448820833083
CPD348,0.519986261568918,,0.998448820833083
CPD349,0.882450630879622,,0.998448820833083
CPD351,0.697830028913525,,0.998448820833083
CPD352,0.187038144745424,,0.998448820833083
CPD353,0.608926374984612,,0.998448820833083
CPD354,0.381377663379334,,0.998448820833083
CPD355,0.740008382452142,,0.998448820833083
CPD356,0.405882648039559,,0.998448820833083
CPD357,0.344697002995378,,0.998448820833083
CPD358,0.361875800564037,,0.998448820833083
CPD359,0.33386207618344,,0.998448820833083
CPD361,0.947980246307748,,0.998448820833083
CPD362,0.224738601907278,,0.998448820833083
CPD363,0.429911510261192,,0.998448820833083
CPD365,0.508837389015312,,0.998448820833083
CPD366,0.771089537674555,,0.998448820833083
CPD367,0.532159295644511,,0.998448820833083
CPD368,0.0140802366854162,,0.7919962892239
CPD369,0.0854683869469966,,0.998448820833083
CPD370,0.704459590875099,,0.998448820833083
CPD371,0.543429720271632,,0.998448820833083
CPD373,0.370933764669434,,0.998448820833083
CPD374,0.779382210993115,,0.998448820833083
CPD375,0.436255496418853,,0.998448820833083
CPD376,0.926438205745226,,0.998448820833083
CPD377,0.531650184920955,,0.998448820833083
CPD378,0.553758158380592,,0.998448820833083
CPD379,0.414123116826926,,0.998448820833083
CPD380,0.833688073136028,,0.998448820833083
CPD381,0.833453593954322,,0.998448820833083
CPD382,0.214166734918602,,0.998448820833083
CPD383,0.424151213712279,,0.998448820833083
CPD384,0.883205572276285,,0.998448820833083
CPD385,0.884971412771063,,0.998448820833083
CPD386,0.47611540793653,,0.998448820833083
CPD388,0.157695294667628,,0.998448820833083
CPD389,0.593334715145885,,0.998448820833083
CPD390,0.715984815504744,,0.998448820833083
CPD392,0.553397927928206,,0.998448820833083
CPD393,0.606039410002443,,0.998448820833083
CPD394,0.236349771957206,,0.998448820833083
CPD395,0.387314901596914,,0.998448820833083
CPD396,0.413213341823723,,0.998448820833083
CPD397,0.0246510194148464,,0.998448820833083
CPD398,0.983815712472013,,0.998448820833083
CPD399,0.485300818680668,,0.998448820833083
CPD400,0.904018022572758,,0.998448820833083
CPD401,0.857675704651715,,0.998448820833083
CPD402,0.149512532878546,,0.998448820833083
CPD403,0.0904208318460784,,0.998448820833083
CPD404,0.453697548467437,,0.998448820833083
CPD405,0.451802867724032,,0.998448820833083
CPD406,0.873133112776119,,0.998448820833083
CPD407,0.0630947512251126,,0.998448820833083
CPD408,0.29745201158907,,0.998448820833083
CPD409,0.868158020785428,,0.998448820833083
CPD410,0.0724202487522255,,0.998448820833083
CPD411,0.100395685946065,,0.998448820833083
CPD412,0.99045567201929,,0.998448820833083
CPD413,0.889413995974982,,0.998448820833083
CPD414,0.898045651747107,,0.998448820833083
CPD415,0.605095558822802,,0.998448820833083
CPD416,0.381201921719043,,0.998448820833083
CPD417,0.843140158928587,,0.998448820833083
CPD418,0.225786828212933,,0.998448820833083
CPD419,0.489328333650763,,0.998448820833083
CPD420,0.277903395474315,,0.998448820833083
CPD421,0.975868580933258,,0.998448820833083
CPD422,0.865153802574879,,0.998448820833083
CPD423,0.887356130219369,,0.998448820833083
CPD424,0.517514956843213,,0.998448820833083
CPD425,0.89373555656411,,0.998448820833083
CPD426,0.994344611548316,,0.998448820833083
CPD427,0.92084786996729,,0.998448820833083
CPD428,0.361498714760519,,0.998448820833083
CPD429,0.948204960766227,,0.998448820833083
CPD430,0.901977848626525,,0.998448820833083
CPD431,0.810139231645006,,0.998448820833083
CPD432,0.663696515263494,,0.998448820833083
CPD433,0.718110551410014,,0.998448820833083
CPD434,0.534370054526928,,0.998448820833083
CPD435,0.837038131703846,,0.998448820833083
CPD436,0.96398587004456,,0.998448820833083
CPD437,0.70449514967391,,0.998448820833083
CPD438,0.725880066546953,,0.998448820833083
CPD439,0.70059176964596,,0.998448820833083
CPD440,0.788856429904504,,0.998448820833083
CPD441,0.794979545007479,,0.998448820833083
CPD442,0.3133382663457,,0.998448820833083
CPD443,0.921596436864475,,0.998448820833083
CPD444,0.312363564506979,,0.998448820833083
CPD445,0.787334786336938,,0.998448820833083
CPD446,0.956952527866744,,0.998448820833083
CPD447,0.222444373210366,,0.998448820833083
CPD448,0.866349143048485,,0.998448820833083
CPD449,0.640401280803114,,0.998448820833083
CPD450,0.359679762742284,,0.998448820833083
CPD451,0.454297193644825,,0.998448820833083
CPD452,0.135911926135433,,0.998448820833083
CPD453,0.608260198292582,,0.998448820833083
CPD454,0.971670642308247,,0.998448820833083
CPD455,0.454480241624774,,0.998448820833083
CPD456,0.67466353945703,,0.998448820833083
CPD457,0.404063439951366,,0.998448820833083
CPD458,0.929666645805752,,0.998448820833083
CPD459,0.59189125292383,,0.998448820833083
CPD460,0.307326886280458,,0.998448820833083
CPD461,0.754057869960106,,0.998448820833083
CPD462,0.663169186229405,,0.998448820833083
CPD463,0.466309135926539,,0.998448820833083
CPD464,0.960244070151322,,0.998448820833083
CPD465,0.676179321998073,,0.998448820833083
CPD466,0.956500854225411,,0.998448820833083
CPD467,0.458782814816376,,0.998448820833083
CPD468,0.633986853967529,,0.998448820833083
CPD469,0.983032974458815,,0.998448820833083
CPD470,0.596253045785755,,0.998448820833083
CPD471,0.139716395051838,,0.998448820833083
CPD472,0.252788210199018,,0.998448820833083
CPD473,0.227327877798556,,0.998448820833083
CPD474,0.279459934335108,,0.998448820833083
CPD475,0.491427211569162,,0.998448820833083
CPD476,0.861880423984444,,0.998448820833083
CPD477,0.355618443759591,,0.998448820833083
CPD478,0.976369718511245,,0.998448820833083
CPD479,0.492519887410784,,0.998448820833083
CPD480,0.968541158969509,,0.998448820833083
CPD481,0.993907374217231,,0.998448820833083
CPD482,0.805006965104397,,0.998448820833083
CPD483,0.367314215709085,,0.998448820833083
CPD484,0.599486564693727,,0.998448820833083
CPD485,0.296840042859804,,0.998448820833083
CPD486,0.399241213002088,,0.998448820833083
CPD487,0.655409655297035,,0.998448820833083
CPD488,0.0841096093784579,,0.998448820833083
CPD489,0.953163244392962,,0.998448820833083
CPD490,0.728220235868855,,0.998448820833083
CPD491,0.956066741196862,,0.998448820833083
CPD492,0.781509535905061,,0.998448820833083
CPD493,0.77892277137423,,0.998448820833083
CPD494,0.480062685368107,,0.998448820833083
CPD495,0.792599380377867,,0.998448820833083
CPD496,0.723032758118692,,0.998448820833083
CPD497,0.289768513490561,,0.998448820833083
CPD498,0.588662912119859,,0.998448820833083
CPD499,0.13498347254466,,0.998448820833083
CPD500,0.479859605267128,,0.998448820833083
CPD501,0.688881601397743,,0.998448820833083
CPD504,,,
CPD506,0.807220603427238,,0.998448820833083
CPD507,0.145137420476336,,0.998448820833083
CPD508,0.547580166520563,,0.998448820833083
CPD509,0.30354554867171,,0.998448820833083
CPD510,0.432891465923312,,0.998448820833083
CPD511,0.784012890421182,,0.998448820833083
CPD513,0.494292811622371,,0.998448820833083
CPD514,0.937624522439405,,0.998448820833083
CPD515,,,
CPD516,0.106179541531483,,0.998448820833083
CPD517,0.489363222406967,,0.998448820833083
CPD518,0.0816370243958308,,0.998448820833083
CPD519,0.449862464817083,,0.998448820833083
CPD521,0.404585101665417,,0.998448820833083
CPD522,0.172915648455221,,0.998448820833083
CPD523,0.896421725760385,,0.998448820833083
CPD524,0.815278776804877,,0.998448820833083
CPD525,0.801567924398718,,0.998448820833083
CPD526,0.0746218770087061,,0.998448820833083
CPD527,0.119129206688143,,0.998448820833083
CPD528,0.859180601571309,,0.998448820833083
CPD529,0.244254935259127,,0.998448820833083
CPD530,0.123349157587738,,0.998448820833083
CPD532,0.0483159387073683,,0.998448820833083
CPD533,0.770088778179347,,0.998448820833083
CPD534,0.638984617309831,,0.998448820833083
CPD536,0.979521441018509,,0.998448820833083
CPD537,0.0944663946409361,,0.998448820833083
CPD538,0.826697526136762,,0.998448820833083
CPD540,0.86819467438483,,0.998448820833083
CPD541,0.349467571124043,,0.998448820833083
CPD543,0.218715913330039,,0.998448820833083
CPD544,0.564563830359657,,0.998448820833083
CPD545,0.97408193107911,,0.998448820833083
CPD546,0.554418783883601,,0.998448820833083
CPD547,0.711107265486763,,0.998448820833083
CPD548,0.256836707141989,,0.998448820833083
CPD549,0.750867631290648,,0.998448820833083
CPD550,0.79566653636546,,0.998448820833083
CPD551,0.536645851272072,,0.998448820833083
CPD552,0.867777717338304,,0.998448820833083
CPD553,0.841779014405389,,0.998448820833083
CPD554,0.98255599417524,,0.998448820833083
CPD555,0.586055409047318,,0.998448820833083
CPD556,0.333938938175978,,0.998448820833083
CPD557,0.601994243051835,,0.998448820833083
CPD558,0.415306553502576,,0.998448820833083
CPD559,0.950012193346818,,0.998448820833083
CPD560,0.772784541671165,,0.998448820833083
CPD561,0.571261589951924,,0.998448820833083
CPD562,0.556461875031413,,0.998448820833083
CPD563,0.917251132313002,,0.998448820833083
CPD564,0.816194151645963,,0.998448820833083
CPD565,0.971099200884058,,0.998448820833083
CPD566,0.771895457788861,,0.998448820833083
CPD567,0.58837340293072,,0.998448820833083
CPD568,0.412566811156614,,0.998448820833083
CPD569,0.690587422127727,,0.998448820833083
CPD570,0.429723904992018,,0.998448820833083
CPD571,0.196144324340221,,0.998448820833083
CPD572,0.418479514749601,,0.998448820833083
CPD573,0.621281090101947,,0.998448820833083
CPD574,0.947418593753969,,0.998448820833083
CPD575,0.824316221875798,,0.998448820833083
CPD576,0.565374183524536,,0.998448820833083
