label,p_value,fold_change,adjusted_p_value
CPD037,0.479395066291708,,0.882234766966109
CPD047,0.246503447908115,,0.75148848011852
CPD079,0.242901287109378,,0.75148848011852
CPD589,0.853404545072243,,0.970261820093602
CPD590,0.500255139016123,,0.882739629754152
CPD668,0.385471742254793,,0.85578916690806
CPD669,0.80584447283905,,0.958833647734167
CPD765,0.668973199695075,,0.933937630888471
CPD784,0.248899195440016,,0.755950344514843
CPD819,0.429963795595018,,0.869072297064678
CPD842,0.226369815923543,,0.738572195329338
CPD926,0.0513093257809643,,0.45260219568073
CPD928,0.135990844691327,,0.665275129915631
CPD130,0.521439570429187,,0.893235957905411
CPD133,0.186230983353235,,0.711563903010854
CPD134,,,
CPD248,0.610558090880887,,0.921020840828273
CPD391,0.164184199457238,,0.682855313871055
CPD749,0.773300171876596,,0.947260777731212
CPD761,0.149015114779144,,0.665275129915631
CPD762,0.489342430662613,,0.882234766966109
CPD825,0.164654218889349,,0.682855313871055
CPD852,0.470540240976177,,0.88172334146224
CPD001,0.975390217154438,,0.987808970198519
CPD002,0.129894447744918,,0.665275129915631
CPD003,0.174881393625726,,0.700382836236363
CPD004,0.809057157331272,,0.958833647734167
CPD005,0.317587648905573,,0.80580468681942
CPD006,0.903590182855383,,0.979651467066631
CPD007,0.518475013497615,,0.893235957905411
CPD008,0.592303482112047,,0.918238984602547
CPD010,0.849595083573535,,0.970261820093602
CPD011,0.770311871746653,,0.947260777731212
CPD847,0.229060538588481,,0.738572195329338
CPD013,0.151007610870068,,0.668823891326891
CPD014,0.3118292603679,,0.804277308033422
CPD015,0.548585340737542,,0.912819192225198
CPD016,0.570066140441463,,0.918238984602547
CPD017,0.110044035402471,,0.630172926002857
CPD018,0.605006968049544,,0.920001839008791
CPD838,0.174369701177174,,0.700382836236363
CPD019,0.00511696271280375,,0.2193918119312
CPD020,0.144351332289578,,0.665275129915631
CPD834,0.220983677703446,,0.738572195329338
CPD022,0.659958282634462,,0.933937630888471
CPD023,0.64444718502692,,0.932837100637878
CPD024,0.347548455183951,,0.82503741658748
CPD025,0.528701946861881,,0.897446049385029
CPD026,0.0181160584856277,,0.297320795317687
CPD027,0.14273703075542,,0.665275129915631
CPD028,0.26496931142855,,0.763973711605828
CPD829,0.110029529090425,,0.630172926002857
CPD030,0.858186666365103,,0.971105964571038
CPD031,0.164032406289609,,0.682855313871055
CPD032,0.835633727667771,,0.964283552972555
CPD033,0.00327326035276393,,0.18573431454067
CPD035,0.272987069887918,,0.769070469304929
CPD036,0.604967422326142,,0.920001839008791
CPD039,0.931072626476853,,0.983263435691742
CPD040,0.704479207400536,,0.933937630888471
CPD041,0.908828061988275,,0.98270645536053
CPD812,0.371976184218106,,0.841840837967293
CPD044,0.667594067886219,,0.933937630888471
CPD046,0.734841596791239,,0.942772554539808
CPD048,0.631863378126917,,0.928475503470668
CPD049,0.329096564826821,,0.816348324779667
CPD050,0.348394013124456,,0.82503741658748
CPD051,0.0706770291434854,,0.515563685805604
CPD052,0.144060188351263,,0.665275129915631
CPD053,0.438137441398441,,0.869072297064678
CPD054,0.596775642508639,,0.920001839008791
CPD056,0.896698700188151,,0.978460461193134
CPD057,0.739108774311245,,0.943981943585009
CPD058,0.329736777450784,,0.816348324779667
CPD059,0.792264350544473,,0.956464285257138
CPD060,0.695749775684298,,0.933937630888471
CPD061,0.444231602271132,,0.869072297064678
CPD062,0.102086415689908,,0.622422400139215
CPD063,0.427282044046349,,0.869072297064678
CPD064,0.920947983149002,,0.983263435691742
CPD065,0.0572047327208035,,0.467362666328965
CPD066,0.0324466179629176,,0.373364603883151
CPD067,0.0319946200760934,,0.373364603883151
CPD068,0.459140619565542,,0.872293434958785
CPD069,0.474207877680924,,0.882234766966109
CPD070,0.681048605165676,,0.933937630888471
CPD071,0.253388426399849,,0.758308953731417
CPD072,0.347140264161431,,0.82503741658748
CPD073,0.854764806201735,,0.970261820093602
CPD074,0.96816924560012,,0.986750458690386
CPD075,0.653857200597502,,0.933937630888471
CPD076,0.734185840741825,,0.942772554539808
CPD077,0.655539768533101,,0.933937630888471
CPD078,0.476515949147917,,0.882234766966109
CPD080,0.750664615421106,,0.943981943585009
CPD081,0.557588243131041,,0.915977278007518
CPD082,0.853081096378009,,0.970261820093602
CPD083,0.321395677178016,,0.808474818744838
CPD086,0.794907282361807,,0.956464285257138
CPD087,0.729940253629956,,0.942772554539808
CPD088,0.139004379719642,,0.665275129915631
CPD089,0.647113480127015,,0.932837100637878
CPD090,0.928831671944795,,0.983263435691742
CPD092,0.634044074406858,,0.929520275765577
CPD093,0.60551025610112,,0.920001839008791
CPD094,0.594799625919188,,0.920001839008791
CPD095,0.647391231409641,,0.932837100637878
CPD096,0.496995550038011,,0.882234766966109
CPD097,0.708671934654271,,0.933937630888471
CPD098,0.619247551237225,,0.928303209836354
CPD099,0.940236309718087,,0.986750458690386
CPD100,0.874220650501267,,0.971679832703716
CPD101,0.285241344495311,,0.769504100849196
CPD102,0.173431212644858,,0.700382836236363
CPD103,0.219115467236865,,0.738572195329338
CPD105,0.848006539994083,,0.970261820093602
CPD106,0.520421096106488,,0.893235957905411
CPD107,0.191243512969329,,0.716724541724503
CPD108,0.446454248985183,,0.869072297064678
CPD109,0.743239436686148,,0.943981943585009
CPD110,0.0189237225905994,,0.297320795317687
CPD111,0.429769947703909,,0.869072297064678
CPD112,0.130515818884232,,0.665275129915631
CPD115,0.326380100241266,,0.815451198462123
CPD116,0.994981336890536,,0.996960651435914
CPD117,0.200110186027594,,0.717061499932212
CPD118,0.224831542723075,,0.738572195329338
CPD119,0.628477512776851,,0.928475503470668
CPD120,0.411086407894423,,0.869072297064678
CPD121,0.000490812089129112,,0.0588236034217251
CPD122,0.611054853523147,,0.921020840828273
CPD123,0.426611760811113,,0.869072297064678
CPD124,0.736216511378699,,0.942772554539808
CPD125,0.720705571899381,,0.940601361408617
CPD126,0.771898955062973,,0.947260777731212
CPD127,0.316112173176727,,0.804559643256655
CPD128,0.48210921854835,,0.882234766966109
CPD129,0.195057912074943,,0.717061499932212
CPD132,0.0524507848120591,,0.45260219568073
CPD135,0.286327107292724,,0.769504100849196
CPD136,0.750227132253501,,0.943981943585009
CPD817,0.28120833896944,,0.769504100849196
CPD138,0.195765452997108,,0.717061499932212
CPD139,0.473565765801587,,0.882234766966109
CPD140,0.125031437167248,,0.665275129915631
CPD141,0.189711186907134,,0.714831907582753
CPD142,0.327451127572584,,0.815632839106102
CPD143,0.258037216273072,,0.76101166485941
CPD144,0.920777185049271,,0.983263435691742
CPD145,0.052628162288457,,0.45260219568073
CPD146,0.987448475741629,,0.992306770825228
CPD147,0.0304687920889447,,0.360768161400983
CPD149,0.134258460443606,,0.665275129915631
CPD150,0.00676881084927069,,0.2193918119312
CPD151,0.147771479068909,,0.665275129915631
CPD152,0.00132166646895761,,0.119977945015374
CPD153,0.270927697677015,,0.768569197924033
CPD154,0.713172878406596,,0.935075242833493
CPD155,0.0651987033541252,,0.493216117040003
CPD156,0.240860696466385,,0.75148848011852
CPD157,0.0168658497719563,,0.293178707738049
CPD158,0.365907351331859,,0.832540394827558
CPD159,0.108322000141817,,0.630172926002857
CPD160,0.661487378702605,,0.933937630888471
CPD161,,,
CPD162,0.279807955671941,,0.769504100849196
CPD163,0.0500874465614144,,0.45260219568073
CPD164,,,
CPD165,0.0631284775812076,,0.491199677941397
CPD166,0.0166617016084001,,0.293178707738049
CPD167,0.115084383398376,,0.648440974044643
CPD168,0.946228073266861,,0.986750458690386
CPD169,0.043938423765987,,0.433126096937218
CPD170,0.00341005473452883,,0.18573431454067
CPD171,0.337275729179007,,0.820509037311176
CPD172,0.882881282051331,,0.97227324118789
CPD173,0.477355375999521,,0.882234766966109
CPD175,0.0296740543625977,,0.356525035503563
