label,p_value,fold_change,adjusted_p_value
CPD037,0.069169687157216,1.11987644862147,0.421728614980936
CPD047,0.786279792451543,-0.17372747291132,0.926970548965239
CPD079,0.463561585948106,0.466991728518441,0.780487813293238
CPD589,0.163799203072676,-1.18360479962089,0.571010465626003
CPD590,0.20625988027876,0.794951079246716,0.608811473547291
CPD668,0.391777400926817,0.544310814396036,0.737516443680207
CPD669,0.202602009276198,0.801150043006337,0.608811473547291
CPD765,0.449121485694558,-0.482000241933142,0.774118678929227
CPD784,0.721972490341967,0.227835043894087,0.895070598800283
CPD819,0.032025677026187,1.30115000053679,0.334120595554748
CPD842,0.510784153276161,-0.450924117505238,0.797896986999215
CPD926,0.388292672083876,-0.587574277539938,0.732644602985049
CPD928,0.810775751145406,-0.187130282729293,0.940914472565052
CPD130,0.223830872991466,-0.766158145444817,0.622785979903251
CPD133,0.806888249599428,0.156645194444793,0.938738723207644
CPD134,0.31384992856279,-0.837465343891373,0.67913767192355
CPD248,0.0716975408854684,-1.1106254268188,0.429349494573727
CPD391,0.289424692189741,-0.670151904282401,0.657273494519408
CPD749,0.364496735504745,-0.575741112233735,0.729262838198113
CPD761,0.0292055783518449,1.32090390640777,0.331402187686907
CPD762,0.11793628029816,0.973398721058292,0.500320321880411
CPD825,0.095793877936603,1.032878505787,0.461028335637438
CPD852,0.304552407053351,-0.650025761211837,0.668869130544591
CPD001,0.126866721377887,-0.951715198772001,0.50561029934504
CPD002,0.802458263968186,0.160308103450922,0.937923321404875
CPD003,0.243866983065008,-0.735097357943202,0.630504193557316
CPD004,0.887204100095511,0.0909408168844505,0.960578309375396
CPD005,0.383049366816926,-0.554226854331453,0.732412319540967
CPD006,0.405860221584278,-0.528569057224695,0.748555717850212
CPD007,0.631037276134933,0.307125772503462,0.879577129653104
CPD008,0.400858940639025,-0.534124099678733,0.745434020487209
CPD010,0.395751115017147,0.53983743946344,0.741579497635342
CPD011,0.732581043015503,0.218814156390788,0.902743155571141
CPD847,0.209914018202419,-0.788831848766389,0.608811473547291
CPD013,0.889485638809487,0.0890902187382327,0.960578309375396
CPD014,0.500592366625887,0.429562032049547,0.793486865813741
CPD015,0.150133258645946,-0.899958763899884,0.546532894935593
CPD016,0.998966053604574,0.000831029200579179,0.998966053604574
CPD017,0.00334576153677818,1.69976450074204,0.101240265761029
CPD018,0.360578750813187,-0.580364709953452,0.729262838198113
CPD838,0.871726682571821,-0.103514146568263,0.954837113962627
CPD019,0.121259118901294,0.965196163000166,0.500320321880411
CPD020,0.106313758579948,-1.00348578676356,0.48796820651583
CPD834,0.566250961909619,0.366358949411366,0.830569184704055
CPD022,0.225161856954467,-0.764039316148908,0.622785979903251
CPD023,0.3766816618355,-0.561542399970434,0.729262838198113
CPD024,0.247700303971655,0.729346936661337,0.635172907020308
CPD025,0.985088242194853,0.0119858935600082,0.9917852704025
CPD026,0.909214575013343,-0.0731148355915518,0.968413917145519
CPD027,0.936675931557414,-0.0509460001026363,0.979512181952922
CPD028,0.184915628214328,0.832243929913064,0.599320089480687
CPD829,0.730642529502364,-0.22045949472895,0.901714420851104
CPD030,0.192730522306347,0.81826589427152,0.605618602785713
CPD031,0.0492405659514951,1.203715095816,0.38101518477011
CPD032,0.199133306229452,-0.807098587597458,0.608811473547291
CPD033,0.0326787630228238,1.29677358197293,0.334120595554748
CPD035,0.739358029853012,-0.21307256036776,0.902923034962498
CPD036,0.561710065448994,-0.370617183574305,0.827495528264447
CPD039,0.520878273360312,-0.409638330979194,0.797896986999215
CPD040,0.594842124813896,0.339884257503104,0.851780283798913
CPD041,0.615841290772855,-0.320782881564,0.870488468099348
CPD812,0.250954784321987,0.724509974152761,0.636142708389824
CPD044,0.544140263032449,-0.387241529960306,0.814405939022705
CPD046,0.218778641845299,-0.77427783860669,0.622785979903251
CPD048,0.891714770089271,0.0872827936135832,0.960578309375396
CPD049,0.552794971149818,-0.379022543076852,0.822387960868272
CPD050,0.398486095408496,-0.536773153282501,0.744416236282563
